Time (s),Channel 1 (V)
0.02375,0.0678579
0.024,0.0735726
0.02425,0.0683799
0.0245,0.0765988
0.02475,0.0796466
0.025,0.0828175
0.02525,0.0887224
0.0255,0.101852
0.02575,0.0993628
0.026,0.0994821
0.02625,0.102919
0.0265,0.101781
0.02675,0.102449
0.027,0.0939147
0.02725,0.0812892
0.0275,0.0673325
0.02775,0.0522768
0.028,0.0363157
0.02825,0.0173753
0.0285,0.00623452
0.02875,-0.0191116
0.029,-0.0324484
0.02925,-0.0521832
0.0295,-0.0670463
0.02975,-0.0871433
0.03,-0.102231
0.03025,-0.106342
0.0305,-0.109239
0.03075,-0.114641
0.031,-0.104133
0.03125,-0.0951333
0.0315,-0.0842423
0.03175,-0.064633
0.032,-0.0427167
0.03225,-0.022399
0.0325,0.00767057
0.03275,0.0347189
0.033,0.074082
0.03325,0.101148
0.0335,0.138462
0.03375,0.169097
0.034,0.201782
0.03425,0.238599
0.0345,0.259232
0.03475,0.290607
0.035,0.30652
0.03525,0.318366
0.0355,0.337996
0.03575,0.338674
0.036,0.345971
0.03625,0.343177
0.0365,0.333978
0.03675,0.3283
0.037,0.320041
0.03725,0.296232
0.0375,0.282337
0.03775,0.260051
0.038,0.24511
0.03825,0.229706
0.0385,0.209533
0.03875,0.190549
0.039,0.179267
0.03925,0.161568
0.0395,0.151463
0.03975,0.145066
0.04,0.140834
0.04025,0.137073
0.0405,0.135699
0.04075,0.130629
0.041,0.132785
0.04125,0.14051
0.0415,0.14781
0.04175,0.155856
0.042,0.155996
0.04225,0.168402
0.0425,0.165945
0.04275,0.168372
0.043,0.172416
0.04325,0.164109
0.0435,0.165749
0.04375,0.152655
0.044,0.146686
0.04425,0.12889
0.0445,0.119477
0.04475,0.10048
0.045,0.0801749
0.04525,0.0690316
0.0455,0.0502907
0.04575,0.0323837
0.046,0.0114995
0.04625,-0.00510514
0.0465,-0.0174872
0.04675,-0.0314072
0.047,-0.0369678
0.04725,-0.0356872
0.0475,-0.0350475
0.04775,-0.0347661
0.048,-0.0153677
0.04825,-0.000305625
0.0485,0.0177379
0.04875,0.0358391
0.049,0.0664073
0.04925,0.0911837
0.0495,0.124378
0.04975,0.157842
0.05,0.194698
0.05025,0.225481
0.0505,0.257508
0.05075,0.295417
0.051,0.322213
0.05125,0.352041
0.0515,0.371971
0.05175,0.393419
0.052,0.410563
0.05225,0.413368
0.0525,0.423857
0.05275,0.426745
0.053,0.41766
0.05325,0.42097
0.0535,0.402861
0.05375,0.389164
0.054,0.377181
0.05425,0.358777
0.0545,0.338876
0.05475,0.322657
0.055,0.307178
0.05525,0.289626
0.0555,0.275025
0.05575,0.257228
0.056,0.243132
0.05625,0.239024
0.0565,0.231761
0.05675,0.219048
0.057,0.216708
0.05725,0.217895
0.0575,0.2197
0.05775,0.230939
0.058,0.228063
0.05825,0.235823
0.0585,0.241067
0.05875,0.249593
0.059,0.257169
0.05925,0.256381
0.0595,0.259198
0.05975,0.262642
0.06,0.254539
0.06025,0.250273
0.0605,0.24595
0.06075,0.235791
0.061,0.216714
0.06125,0.206965
0.0615,0.192118
0.06175,0.169095
0.062,0.153443
0.06225,0.133421
0.0625,0.115848
0.06275,0.102432
0.063,0.0843153
0.06325,0.0727636
0.0635,0.0628899
0.06375,0.062581
0.064,0.061273
0.06425,0.064328
0.0645,0.0674841
0.06475,0.0830983
0.065,0.0952831
0.06525,0.118174
0.0655,0.141177
0.06575,0.170258
0.066,0.204335
0.06625,0.240691
0.0665,0.270712
0.06675,0.305262
0.067,0.343536
0.06725,0.374633
0.0675,0.403164
0.06775,0.437947
0.068,0.456582
0.06825,0.47767
0.0685,0.495805
0.06875,0.513189
0.069,0.520635
0.06925,0.525374
0.0695,0.529737
0.06975,0.523278
0.07,0.519649
0.07025,0.504485
0.0705,0.490933
0.07075,0.47838
0.071,0.460778
0.07125,0.444632
0.0715,0.423386
0.07175,0.402404
0.072,0.390846
0.07225,0.374349
0.0725,0.359613
0.07275,0.346692
0.073,0.342168
0.07325,0.330339
0.0735,0.32965
0.07375,0.329772
0.074,0.334589
0.07425,0.336443
0.0745,0.339895
0.07475,0.345377
0.075,0.35644
0.07525,0.360284
0.0755,0.367006
0.07575,0.368586
0.076,0.374288
0.07625,0.370674
0.0765,0.370343
0.07675,0.373668
0.077,0.35866
0.07725,0.35793
0.0775,0.348195
0.07775,0.327857
0.078,0.318502
0.07825,0.296375
0.0785,0.280599
0.07875,0.264697
0.079,0.238554
0.07925,0.229454
0.0795,0.209053
0.07975,0.200695
0.08,0.183339
0.08025,0.175114
0.0805,0.178921
0.08075,0.180253
0.081,0.176805
0.08125,0.195463
0.0815,0.202496
0.08175,0.221578
0.082,0.249884
0.08225,0.274419
0.0825,0.30011
0.08275,0.328507
0.083,0.369014
0.08325,0.396456
0.0835,0.43284
0.08375,0.465766
0.084,0.504633
0.08425,0.531313
0.0845,0.563367
0.08475,0.590287
0.085,0.611519
0.08525,0.624982
0.0855,0.633164
0.08575,0.640425
0.086,0.649844
0.08625,0.646786
0.0865,0.63977
0.08675,0.632209
0.087,0.620917
0.08725,0.612722
0.0875,0.596026
0.08775,0.576251
0.088,0.552777
0.08825,0.535573
0.0885,0.519686
0.08875,0.508994
0.089,0.493397
0.08925,0.474696
0.0895,0.464646
0.08975,0.461069
0.09,0.451964
0.09025,0.45323
0.0905,0.456176
0.09075,0.453904
0.091,0.460611
0.09125,0.467107
0.0915,0.46822
0.09175,0.47784
0.092,0.482513
0.09225,0.485014
0.0925,0.495905
0.09275,0.49809
0.093,0.493911
0.09325,0.48885
0.0935,0.487275
0.09375,0.483372
0.094,0.475438
0.09425,0.464596
0.0945,0.445822
0.09475,0.43224
0.095,0.41461
0.09525,0.391701
0.0955,0.380329
0.09575,0.363656
0.096,0.339882
0.09625,0.324214
0.0965,0.311272
0.09675,0.309553
0.097,0.298152
0.09725,0.298538
0.0975,0.296909
0.09775,0.303602
0.098,0.311159
0.09825,0.329099
0.0985,0.355144
0.09875,0.370608
0.099,0.400362
0.09925,0.431152
0.0995,0.459387
0.09975,0.501725
0.1,0.531163
0.10025,0.563965
0.1005,0.596822
0.10075,0.633364
0.101,0.665129
0.10125,0.692643
0.1015,0.711309
0.10175,0.734238
0.102,0.751789
0.10225,0.757526
0.1025,0.761378
0.10275,0.771219
0.103,0.768885
0.10325,0.756124
0.1035,0.75158
0.10375,0.736372
0.104,0.724065
0.10425,0.700815
0.1045,0.685208
0.10475,0.668856
0.105,0.652474
0.10525,0.63133
0.1055,0.612399
0.10575,0.604015
0.106,0.594544
0.10625,0.576324
0.1065,0.571044
0.10675,0.570347
0.107,0.563225
0.10725,0.566803
0.1075,0.568591
0.10775,0.570005
0.108,0.57691
0.10825,0.583188
0.1085,0.59252
0.10875,0.59785
0.109,0.603338
0.10925,0.602792
0.1095,0.605455
0.10975,0.602477
0.11,0.599999
0.11025,0.593983
0.1105,0.591863
0.11075,0.577122
0.111,0.566349
0.11125,0.552649
0.1115,0.535064
0.11175,0.514772
0.112,0.497305
0.11225,0.477339
0.1125,0.460939
0.11275,0.440131
0.113,0.435164
0.11325,0.416595
0.1135,0.408433
0.11375,0.407099
0.114,0.404702
0.11425,0.405037
0.1145,0.417069
0.11475,0.422983
0.115,0.44203
0.11525,0.460949
0.1155,0.49005
0.11575,0.513939
0.116,0.548064
0.11625,0.572615
0.1165,0.608874
0.11675,0.645754
0.117,0.678134
0.11725,0.711427
0.1175,0.739307
0.11775,0.776016
0.118,0.799516
0.11825,0.820086
0.1185,0.837205
0.11875,0.849057
0.119,0.856385
0.11925,0.868623
0.1195,0.860405
0.11975,0.856233
0.12,0.855153
0.12025,0.841572
0.1205,0.822346
0.12075,0.809837
0.121,0.787905
0.12125,0.773611
0.1215,0.752715
0.12175,0.738773
0.122,0.722598
0.12225,0.697684
0.1225,0.690696
0.12275,0.675961
0.123,0.66627
0.12325,0.658448
0.1235,0.657963
0.12375,0.652532
0.124,0.653103
0.12425,0.657885
0.1245,0.659582
0.12475,0.663989
0.125,0.671293
0.12525,0.675724
0.1255,0.678582
0.12575,0.682417
0.126,0.689844
0.12625,0.690493
0.1265,0.687837
0.12675,0.681701
0.127,0.674043
0.12725,0.660431
0.1275,0.655992
0.12775,0.643649
0.128,0.620637
0.12825,0.607431
0.1285,0.583403
0.12875,0.567631
0.129,0.551139
0.12925,0.527716
0.1295,0.512621
0.12975,0.494765
0.13,0.488404
0.13025,0.481758
0.1305,0.476766
0.13075,0.47004
0.131,0.477923
0.13125,0.482958
0.1315,0.498034
0.13175,0.510189
0.132,0.53577
0.13225,0.560578
0.1325,0.583725
0.13275,0.618087
0.133,0.649737
0.13325,0.685623
0.1335,0.71442
0.13375,0.751345
0.134,0.778553
0.13425,0.809394
0.1345,0.839474
0.13475,0.864122
0.135,0.875779
0.13525,0.895217
0.1355,0.907523
0.13575,0.91104
0.136,0.916096
0.13625,0.912381
0.1365,0.907953
0.13675,0.900494
0.137,0.880776
0.13725,0.872871
0.1375,0.846017
0.13775,0.829681
0.138,0.81243
0.13825,0.79487
0.1385,0.769679
0.13875,0.750225
0.139,0.739928
0.13925,0.721543
0.1395,0.712418
0.13975,0.700667
0.14,0.692693
0.14025,0.692287
0.1405,0.69423
0.14075,0.693381
0.141,0.68828
0.14125,0.690749
0.1415,0.700761
0.14175,0.707159
0.142,0.706342
0.14225,0.71414
0.1425,0.719201
0.14275,0.713687
0.143,0.711036
0.14325,0.711719
0.1435,0.707938
0.14375,0.694514
0.144,0.688486
0.14425,0.669064
0.1445,0.65768
0.14475,0.634153
0.145,0.618029
0.14525,0.592571
0.1455,0.575357
0.14575,0.552157
0.146,0.532929
0.14625,0.519815
0.1465,0.502257
0.14675,0.494519
0.147,0.486972
0.14725,0.485506
0.1475,0.482015
0.14775,0.481848
0.148,0.496228
0.14825,0.504762
0.1485,0.526078
0.14875,0.544725
0.149,0.573118
0.14925,0.595155
0.1495,0.627684
0.14975,0.662789
0.15,0.697612
0.15025,0.726857
0.1505,0.760045
0.15075,0.783472
0.151,0.81695
0.15125,0.838691
0.1515,0.864128
0.15175,0.874675
0.152,0.894076
0.15225,0.897352
0.1525,0.901073
0.15275,0.901157
0.153,0.895384
0.15325,0.887688
0.1535,0.876935
0.15375,0.858431
0.154,0.842812
0.15425,0.829881
0.1545,0.809415
0.15475,0.7807
0.155,0.760759
0.15525,0.744939
0.1555,0.723713
0.15575,0.709607
0.156,0.688575
0.15625,0.68489
0.1565,0.673723
0.15675,0.659384
0.157,0.657904
0.15725,0.658989
0.1575,0.658021
0.15775,0.654165
0.158,0.659568
0.15825,0.663398
0.1585,0.672503
0.15875,0.671959
0.159,0.671467
0.15925,0.67191
0.1595,0.675852
0.15975,0.666576
0.16,0.670019
0.16025,0.660401
0.1605,0.642033
0.16075,0.629358
0.161,0.618249
0.16125,0.600296
0.1615,0.582454
0.16175,0.560722
0.162,0.541776
0.16225,0.51744
0.1625,0.497465
0.16275,0.479387
0.163,0.454607
0.16325,0.448199
0.1635,0.428833
0.16375,0.42354
0.164,0.421296
0.16425,0.422827
0.1645,0.42546
0.16475,0.430519
0.165,0.450712
0.16525,0.467454
0.1655,0.484463
0.16575,0.506813
0.166,0.542879
0.16625,0.572711
0.1665,0.595407
0.16675,0.627939
0.167,0.659533
0.16725,0.687537
0.1675,0.724265
0.16775,0.742511
0.168,0.765208
0.16825,0.789975
0.1685,0.803447
0.16875,0.814198
0.169,0.819517
0.16925,0.81517
0.1695,0.818763
0.16975,0.807832
0.17,0.79786
0.17025,0.782723
0.1705,0.770959
0.17075,0.752263
0.171,0.730246
0.17125,0.70767
0.1715,0.679221
0.17175,0.662057
0.172,0.640483
0.17225,0.616831
0.1725,0.605506
0.17275,0.590815
0.173,0.575331
0.17325,0.568364
0.1735,0.562508
0.17375,0.549967
0.174,0.555089
0.17425,0.550681
0.1745,0.553202
0.17475,0.554567
0.175,0.554254
0.17525,0.561022
0.1755,0.558276
0.17575,0.563192
0.176,0.557165
0.17625,0.561098
0.1765,0.558569
0.17675,0.545622
0.177,0.540074
0.17725,0.523367
0.1775,0.504258
0.17775,0.493258
0.178,0.475388
0.17825,0.454996
0.1785,0.426471
0.17875,0.406313
0.179,0.387621
0.17925,0.365034
0.1795,0.338631
0.17975,0.325439
0.18,0.311031
0.18025,0.30134
0.1805,0.290877
0.18075,0.284578
0.181,0.284557
0.18125,0.292262
0.1815,0.300294
0.18175,0.319706
0.182,0.338506
0.18225,0.358531
0.1825,0.384189
0.18275,0.408842
0.183,0.439449
0.18325,0.463259
0.1835,0.502795
0.18375,0.527731
0.184,0.553221
0.18425,0.58675
0.1845,0.611036
0.18475,0.627351
0.185,0.639196
0.18525,0.652425
0.1855,0.665127
0.18575,0.668498
0.186,0.662372
0.18625,0.661782
0.1865,0.653099
0.18675,0.637033
0.187,0.619739
0.18725,0.602994
0.1875,0.584439
0.18775,0.558777
0.188,0.54125
0.18825,0.520248
0.1885,0.497062
0.18875,0.470912
0.189,0.454329
0.18925,0.436475
0.1895,0.424416
0.18975,0.406251
0.19,0.396741
0.19025,0.395969
0.1905,0.38548
0.19075,0.381827
0.191,0.382533
0.19125,0.380705
0.1915,0.381834
0.19175,0.38835
0.192,0.387147
0.19225,0.391706
0.1925,0.391058
0.19275,0.391164
0.193,0.38072
0.19325,0.378628
0.1935,0.371323
0.19375,0.359544
0.194,0.343828
0.19425,0.321125
0.1945,0.301485
0.19475,0.281051
0.195,0.262927
0.19525,0.243536
0.1955,0.215554
0.19575,0.193698
0.196,0.177734
0.19625,0.150522
0.1965,0.131845
0.19675,0.120601
0.197,0.108488
0.19725,0.104287
0.1975,0.0961845
0.19775,0.10236
0.198,0.103496
0.19825,0.122251
0.1985,0.13663
0.19875,0.151923
0.199,0.1773
0.19925,0.195603
0.1995,0.224222
0.19975,0.25519
0.2,0.285876
0.20025,0.311717
0.2005,0.347164
0.20075,0.374301
0.201,0.398646
0.20125,0.423023
0.2015,0.440507
0.20175,0.457559
0.202,0.467001
0.20225,0.473815
0.2025,0.476102
0.20275,0.466701
0.203,0.465399
0.20325,0.452731
0.2035,0.432494
0.20375,0.421406
0.204,0.396215
0.20425,0.378675
0.2045,0.357394
0.20475,0.328566
0.205,0.306183
0.20525,0.281924
0.2055,0.261593
0.20575,0.246783
0.206,0.22408
0.20625,0.209565
0.2065,0.206356
0.20675,0.195541
0.207,0.181313
0.20725,0.186087
0.2075,0.174714
0.20775,0.183326
0.208,0.17593
0.20825,0.184733
0.2085,0.182255
0.20875,0.181602
0.209,0.187569
0.20925,0.18457
0.2095,0.181127
0.20975,0.17752
0.21,0.165537
0.21025,0.152659
0.2105,0.140647
0.21075,0.127336
0.211,0.111137
0.21125,0.0927946
0.2115,0.0726072
0.21175,0.0524675
0.212,0.0295813
0.21225,-0.0029722
0.2125,-0.0189202
0.21275,-0.044651
0.213,-0.065383
0.21325,-0.0798155
0.2135,-0.0953832
0.21375,-0.104624
0.214,-0.106196
0.21425,-0.110192
0.2145,-0.105085
0.21475,-0.10096
0.215,-0.0809092
0.21525,-0.0722778
0.2155,-0.0539382
0.21575,-0.0300504
0.216,0.00238788
0.21625,0.0310708
0.2165,0.0584417
0.21675,0.0908694
0.217,0.117723
0.21725,0.147557
0.2175,0.174539
0.21775,0.198319
0.218,0.221294
0.21825,0.235948
0.2185,0.245409
0.21875,0.254999
0.219,0.267142
0.21925,0.260801
0.2195,0.254109
0.21975,0.249675
0.22,0.237567
0.22025,0.221111
0.2205,0.20345
0.22075,0.183332
0.221,0.157924
0.22125,0.140974
0.2215,0.113572
0.22175,0.092846
0.222,0.072505
0.22225,0.0540414
0.2225,0.0287724
0.22275,0.0217059
0.223,0.00406698
0.22325,-0.00210741
0.2235,-0.0117314
0.22375,-0.0235154
0.224,-0.0264855
0.22425,-0.0211803
0.2245,-0.0283412
0.22475,-0.0221191
0.225,-0.0207902
0.22525,-0.0246176
0.2255,-0.0177351
0.22575,-0.0166964
0.226,-0.0199766
0.22625,-0.0278598
0.2265,-0.0322556
0.22675,-0.0362405
0.227,-0.0489364
0.22725,-0.0571724
0.2275,-0.0740241
0.22775,-0.0972694
0.228,-0.111766
0.22825,-0.137598
0.2285,-0.158683
0.22875,-0.183968
0.229,-0.201053
0.22925,-0.221611
0.2295,-0.243604
0.22975,-0.262417
0.23,-0.278289
0.23025,-0.292727
0.2305,-0.300733
0.23075,-0.298385
0.231,-0.301604
0.23125,-0.291447
0.2315,-0.291515
0.23175,-0.271115
0.232,-0.258792
0.23225,-0.228105
0.2325,-0.210567
0.23275,-0.176178
0.233,-0.151031
0.23325,-0.118661
0.2335,-0.091122
0.23375,-0.0647151
0.234,-0.0307582
0.23425,-0.00382694
0.2345,0.0207198
0.23475,0.0396085
0.235,0.0544378
0.23525,0.0728843
0.2355,0.0732561
0.23575,0.0797154
0.236,0.0846767
0.23625,0.0732939
0.2365,0.064174
0.23675,0.0546079
0.237,0.0398035
0.23725,0.0174064
0.2375,-0.0027351
0.23775,-0.0188703
0.238,-0.0486729
0.23825,-0.0665208
0.2385,-0.0919246
0.23875,-0.108666
0.239,-0.128179
0.23925,-0.145905
0.2395,-0.158358
0.23975,-0.171304
0.24,-0.176385
0.24025,-0.189157
0.2405,-0.191025
0.24075,-0.190608
0.241,-0.196466
0.24125,-0.190218
0.2415,-0.192855
0.24175,-0.181169
0.242,-0.18241
0.24225,-0.181584
0.2425,-0.18283
0.24275,-0.179894
0.243,-0.182515
0.24325,-0.190573
0.2435,-0.203177
0.24375,-0.210015
0.244,-0.220494
0.24425,-0.233426
0.2445,-0.258888
0.24475,-0.276039
0.245,-0.298284
0.24525,-0.318569
0.2455,-0.342315
0.24575,-0.364724
0.246,-0.385058
0.24625,-0.404434
0.2465,-0.41247
0.24675,-0.433553
0.247,-0.439247
0.24725,-0.445437
0.2475,-0.448544
0.24775,-0.438857
0.248,-0.433871
0.24825,-0.421045
0.2485,-0.405834
0.24875,-0.391016
0.249,-0.367267
0.24925,-0.339369
0.2495,-0.309373
0.24975,-0.277537
0.25,-0.244872
0.25025,-0.211952
0.2505,-0.182564
0.25075,-0.150271
0.251,-0.125028
0.25125,-0.103967
0.2515,-0.0865268
0.25175,-0.0695686
0.252,-0.0532034
0.25225,-0.0415209
0.2525,-0.0408478
0.25275,-0.0465849
0.253,-0.0458387
0.25325,-0.0621711
0.2535,-0.071445
0.25375,-0.081499
0.254,-0.0989245
0.25425,-0.127817
0.2545,-0.144771
0.25475,-0.168187
0.255,-0.182085
0.25525,-0.201811
0.2555,-0.227462
0.25575,-0.241143
0.256,-0.258766
0.25625,-0.266554
0.2565,-0.277778
0.25675,-0.285624
0.257,-0.291711
0.25725,-0.293877
0.2575,-0.293757
0.25775,-0.295229
0.258,-0.285271
0.25825,-0.287944
0.2585,-0.27808
0.25875,-0.277355
0.259,-0.278568
0.25925,-0.274179
0.2595,-0.276416
0.25975,-0.277001
0.26,-0.281263
0.26025,-0.286635
0.2605,-0.301146
0.26075,-0.312458
0.261,-0.324947
0.26125,-0.347563
0.2615,-0.35952
0.26175,-0.386673
0.262,-0.405857
0.26225,-0.429197
0.2625,-0.445834
0.26275,-0.466028
0.263,-0.480353
0.26325,-0.490746
0.2635,-0.503479
0.26375,-0.511733
0.264,-0.516218
0.26425,-0.517112
0.2645,-0.509488
0.26475,-0.498954
0.265,-0.477979
0.26525,-0.461452
0.2655,-0.444056
0.26575,-0.413682
0.266,-0.383824
0.26625,-0.356376
0.2665,-0.321463
0.26675,-0.293571
0.267,-0.262245
0.26725,-0.231066
0.2675,-0.199512
0.26775,-0.168374
0.268,-0.141205
0.26825,-0.122087
0.2685,-0.111956
0.26875,-0.0988629
0.269,-0.0930894
0.26925,-0.087525
0.2695,-0.0846546
0.26975,-0.0886712
0.27,-0.104981
0.27025,-0.109815
0.2705,-0.126942
0.27075,-0.146493
0.271,-0.169948
0.27125,-0.18678
0.2715,-0.202386
0.27175,-0.222129
0.272,-0.246267
0.27225,-0.260094
0.2725,-0.278039
0.27275,-0.285361
0.273,-0.303002
0.27325,-0.30343
0.2735,-0.314096
0.27375,-0.313021
0.274,-0.317159
0.27425,-0.311064
0.2745,-0.306926
0.27475,-0.302848
0.275,-0.301299
0.27525,-0.295208
0.2755,-0.29072
0.27575,-0.282671
0.276,-0.280695
0.27625,-0.283586
0.2765,-0.288675
0.27675,-0.292382
0.277,-0.3
0.27725,-0.304957
0.2775,-0.323823
0.27775,-0.334075
0.278,-0.351244
0.27825,-0.367067
0.2785,-0.38701
0.27875,-0.405872
0.279,-0.428966
0.27925,-0.447115
0.2795,-0.465528
0.27975,-0.481765
0.28,-0.493736
0.28025,-0.493584
0.2805,-0.502314
0.28075,-0.506421
0.281,-0.49763
0.28125,-0.495195
0.2815,-0.478062
0.28175,-0.456353
0.282,-0.434538
0.28225,-0.413542
0.2825,-0.384782
0.28275,-0.358308
0.283,-0.327656
0.28325,-0.29343
0.2835,-0.250762
0.28375,-0.221804
0.284,-0.189529
0.28425,-0.158118
0.2845,-0.135036
0.28475,-0.112
0.285,-0.0866966
0.28525,-0.0716905
0.2855,-0.0615315
0.28575,-0.0496756
0.286,-0.0491035
0.28625,-0.0551456
0.2865,-0.0619479
0.28675,-0.0626452
0.287,-0.0792153
0.28725,-0.0929359
0.2875,-0.107044
0.28775,-0.128768
0.288,-0.145311
0.28825,-0.169756
0.2885,-0.183352
0.28875,-0.199211
0.289,-0.218018
0.28925,-0.231515
0.2895,-0.237408
0.28975,-0.254979
0.29,-0.258109
0.29025,-0.263538
0.2905,-0.258972
0.29075,-0.258988
0.291,-0.258001
0.29125,-0.252355
0.2915,-0.247952
0.29175,-0.24259
0.292,-0.237654
0.29225,-0.225637
0.2925,-0.219781
0.29275,-0.218309
0.293,-0.218035
0.29325,-0.221997
0.2935,-0.22564
0.29375,-0.237297
0.294,-0.246382
0.29425,-0.258888
0.2945,-0.270652
0.29475,-0.286258
0.295,-0.307406
0.29525,-0.328751
0.2955,-0.339379
0.29575,-0.356642
0.296,-0.378468
0.29625,-0.398602
0.2965,-0.408831
0.29675,-0.415096
0.297,-0.424879
0.29725,-0.424167
0.2975,-0.422956
0.29775,-0.420981
0.298,-0.401349
0.29825,-0.393029
0.2985,-0.375239
0.29875,-0.35189
0.299,-0.320496
0.29925,-0.294669
0.2995,-0.262247
0.29975,-0.223978
0.3,-0.187133
0.30025,-0.159683
0.3005,-0.123213
0.30075,-0.0925996
0.301,-0.0588578
0.30125,-0.0312403
0.3015,-0.00701048
0.30175,0.00471838
0.302,0.0241673
0.30225,0.0345865
0.3025,0.0377168
0.30275,0.0491396
0.303,0.0397491
0.30325,0.0375601
0.3035,0.0277755
0.30375,0.0122434
0.304,0.000908688
0.30425,-0.01727
0.3045,-0.03975
0.30475,-0.0555662
0.305,-0.0741625
0.30525,-0.08686
0.3055,-0.110901
0.30575,-0.12417
0.306,-0.128944
0.30625,-0.139196
0.3065,-0.152769
0.30675,-0.15265
0.307,-0.153853
0.30725,-0.151523
0.3075,-0.149331
0.30775,-0.147633
0.308,-0.144676
0.30825,-0.131577
0.3085,-0.124176
0.30875,-0.118302
0.309,-0.116855
0.30925,-0.117914
0.3095,-0.113263
0.30975,-0.109977
0.31,-0.116273
0.31025,-0.119038
0.3105,-0.127042
0.31075,-0.13707
0.311,-0.152752
0.31125,-0.161561
0.3115,-0.180851
0.31175,-0.195783
0.312,-0.219578
0.31225,-0.239269
0.3125,-0.253219
0.31275,-0.272902
0.313,-0.27793
0.31325,-0.293321
0.3135,-0.303273
0.31375,-0.308688
0.314,-0.311533
0.31425,-0.303049
0.3145,-0.29551
0.31475,-0.286831
0.315,-0.267812
0.31525,-0.248871
0.3155,-0.221239
0.31575,-0.191844
0.316,-0.164488
0.31625,-0.129238
0.3165,-0.0930587
0.31675,-0.0556772
0.317,-0.0231511
0.31725,0.0112538
0.3175,0.0442138
0.31775,0.0654601
0.318,0.0983121
0.31825,0.122855
0.3185,0.133013
0.31875,0.148901
0.319,0.156748
0.31925,0.164356
0.3195,0.161807
0.31975,0.163529
0.32,0.152185
0.32025,0.145289
0.3205,0.13245
0.32075,0.116959
0.321,0.0980042
0.32125,0.0845416
0.3215,0.0575096
0.32175,0.0467371
0.322,0.0232773
0.32225,0.00762355
0.3225,-0.00285934
0.32275,-0.0146665
0.323,-0.0228683
0.32325,-0.0269513
0.3235,-0.0259161
0.32375,-0.0352193
0.324,-0.0255321
0.32425,-0.0243853
0.3245,-0.0191917
0.32475,-0.0193563
0.325,-0.00490889
0.32525,-0.00687436
0.3255,0.0070375
0.32575,0.00495093
0.326,0.0124284
0.32625,0.0144021
0.3265,0.0101394
0.32675,0.0103569
0.327,-0.00148764
0.32725,-0.00413895
0.3275,-0.0161993
0.32775,-0.0353114
0.328,-0.0471947
0.32825,-0.0681193
0.3285,-0.078279
0.32875,-0.0975448
0.329,-0.121328
0.32925,-0.134316
0.3295,-0.150396
0.32975,-0.163521
0.33,-0.180115
0.33025,-0.178885
0.3305,-0.190466
0.33075,-0.188636
0.331,-0.181137
0.33125,-0.173845
0.3315,-0.158564
0.33175,-0.1399
0.332,-0.119483
0.33225,-0.0943603
0.3325,-0.0677257
0.33275,-0.0363754
0.333,-0.000827118
0.33325,0.0324346
0.3335,0.0712146
0.33375,0.0997531
0.334,0.134412
0.33425,0.164511
0.3345,0.19876
0.33475,0.224471
0.335,0.243114
0.33525,0.253119
0.3355,0.272299
0.33575,0.275421
0.336,0.277738
0.33625,0.279662
0.3365,0.272887
0.33675,0.266204
0.337,0.258167
0.33725,0.236496
0.3375,0.219985
0.33775,0.205682
0.338,0.187218
0.33825,0.164871
0.3385,0.15042
0.33875,0.128431
0.339,0.114162
0.33925,0.0994425
0.3395,0.0949954
0.33975,0.085402
0.34,0.0764924
0.34025,0.0765652
