Time (s),Channel 1 (V)
0.04925,0.0724328
0.0495,0.112532
0.04975,0.153487
0.05,0.18859
0.05025,0.240249
0.0505,0.278867
0.05075,0.318526
0.051,0.344747
0.05125,0.370498
0.0515,0.384948
0.05175,0.382819
0.052,0.382249
0.05225,0.377834
0.0525,0.36042
0.05275,0.34378
0.053,0.320654
0.05325,0.302571
0.0535,0.285588
0.05375,0.274058
0.054,0.266549
0.05425,0.263482
0.0545,0.276489
0.05475,0.283523
0.055,0.304242
0.05525,0.325843
0.0555,0.353809
0.05575,0.370609
0.056,0.39403
0.05625,0.406128
0.0565,0.414833
0.05675,0.414963
0.057,0.400002
0.05725,0.38401
0.0575,0.360298
0.05775,0.336011
0.058,0.290901
0.05825,0.254925
0.0585,0.214212
0.05875,0.171502
0.059,0.134737
0.05925,0.110526
0.0595,0.0879321
0.05975,0.074435
0.06,0.0682042
0.06025,0.075012
0.0605,0.079623
0.06075,0.0941537
0.061,0.12211
0.06125,0.141236
0.0615,0.15979
0.06175,0.185586
0.062,0.202438
0.06225,0.211356
0.0625,0.221246
0.06275,0.214489
0.063,0.20491
0.06325,0.196383
0.0635,0.172399
0.06375,0.156722
0.064,0.141344
0.06425,0.122202
0.0645,0.106391
0.06475,0.103871
0.065,0.0958687
0.06525,0.107076
0.0655,0.125122
0.06575,0.150143
0.066,0.182591
0.06625,0.221224
0.0665,0.268558
0.06675,0.304213
0.067,0.349443
0.06725,0.387841
0.0675,0.431736
0.06775,0.458985
0.068,0.478489
0.06825,0.490377
0.0685,0.487534
0.06875,0.484851
0.069,0.476777
0.06925,0.45767
0.0695,0.441088
0.06975,0.418314
0.07,0.401665
0.07025,0.388268
0.0705,0.380741
0.07075,0.371017
0.071,0.376514
0.07125,0.384139
0.0715,0.395092
0.07175,0.422186
0.072,0.437166
0.07225,0.463068
0.0725,0.482433
0.07275,0.505251
0.073,0.517312
0.07325,0.519346
0.0735,0.518685
0.07375,0.510982
0.074,0.490719
0.07425,0.468088
0.0745,0.431021
0.07475,0.389186
0.075,0.347674
0.07525,0.308421
0.0755,0.270263
0.07575,0.241784
0.076,0.215374
0.07625,0.189458
0.0765,0.178394
0.07675,0.180894
0.077,0.189663
0.07725,0.203825
0.0775,0.212614
0.07775,0.241357
0.078,0.26274
0.07825,0.280043
0.0785,0.302474
0.07875,0.315949
0.079,0.333085
0.07925,0.328531
0.0795,0.330469
0.07975,0.318292
0.08,0.306289
0.08025,0.29022
0.0805,0.267226
0.08075,0.244837
0.081,0.232735
0.08125,0.224756
0.0815,0.214576
0.08175,0.223348
0.082,0.233922
0.08225,0.252632
0.0825,0.274752
0.08275,0.314835
0.083,0.35408
0.08325,0.392464
0.0835,0.443786
0.08375,0.483032
0.084,0.527423
0.08425,0.553378
0.0845,0.57973
0.08475,0.595773
0.085,0.605811
0.08525,0.603433
0.0855,0.600213
0.08575,0.592698
0.086,0.568373
0.08625,0.548075
0.0865,0.528207
0.08675,0.517601
0.087,0.500026
0.08725,0.496277
0.0875,0.48766
0.08775,0.498037
0.088,0.507893
0.08825,0.527432
0.0885,0.544708
0.08875,0.567506
0.089,0.593775
0.08925,0.611288
0.0895,0.633587
0.08975,0.639677
0.09,0.649116
0.09025,0.637182
0.0905,0.620914
0.09075,0.600979
0.091,0.577864
0.09125,0.539691
0.0915,0.50421
0.09175,0.463317
0.092,0.423881
0.09225,0.381864
0.0925,0.355121
0.09275,0.331909
0.093,0.314911
0.09325,0.304561
0.0935,0.305578
0.09375,0.312658
0.094,0.326423
0.09425,0.342794
0.0945,0.370795
0.09475,0.386934
0.095,0.414769
0.09525,0.433643
0.0955,0.447239
0.09575,0.448928
0.096,0.452888
0.09625,0.446643
0.0965,0.43496
0.09675,0.421913
0.097,0.399793
0.09725,0.381358
0.0975,0.366784
0.09775,0.350387
0.098,0.336946
0.09825,0.339101
0.0985,0.34675
0.09875,0.3615
0.099,0.379446
0.09925,0.413256
0.0995,0.449863
0.09975,0.489234
0.1,0.532888
0.10025,0.574255
0.1005,0.614666
0.10075,0.651926
0.101,0.688401
0.10125,0.707847
0.1015,0.726958
0.10175,0.726811
0.102,0.723243
0.10225,0.71878
0.1025,0.70362
0.10275,0.68263
0.103,0.665486
0.10325,0.641627
0.1035,0.627706
0.10375,0.615279
0.104,0.613313
0.10425,0.615782
0.1045,0.61675
0.10475,0.628536
0.105,0.653605
0.10525,0.668712
0.1055,0.694413
0.10575,0.715275
0.106,0.735429
0.10625,0.749539
0.1065,0.760764
0.10675,0.7549
0.107,0.75203
0.10725,0.733772
0.1075,0.708329
0.10775,0.679501
0.108,0.638914
0.10825,0.600876
0.1085,0.556942
0.10875,0.525409
0.109,0.485493
0.10925,0.454425
0.1095,0.436391
0.10975,0.416028
0.11,0.409137
0.11025,0.41557
0.1105,0.422278
0.11075,0.4395
0.111,0.458813
0.11125,0.482719
0.1115,0.50664
0.11175,0.52523
0.112,0.542644
0.11225,0.55912
0.1125,0.565016
0.11275,0.562677
0.113,0.548863
0.11325,0.542296
0.1135,0.517824
0.11375,0.498314
0.114,0.483819
0.11425,0.462264
0.1145,0.450645
0.11475,0.440992
0.115,0.444264
0.11525,0.447139
0.1155,0.46704
0.11575,0.48944
0.116,0.525665
0.11625,0.558279
0.1165,0.600673
0.11675,0.644238
0.117,0.695845
0.11725,0.731448
0.1175,0.769312
0.11775,0.793946
0.118,0.817416
0.11825,0.825137
0.1185,0.824406
0.11875,0.819349
0.119,0.813127
0.11925,0.78769
0.1195,0.771578
0.11975,0.75708
0.12,0.737299
0.12025,0.715627
0.1205,0.707606
0.12075,0.70257
0.121,0.703976
0.12125,0.716508
0.1215,0.72623
0.12175,0.753184
0.122,0.772506
0.12225,0.788716
0.1225,0.816263
0.12275,0.834827
0.123,0.841103
0.12325,0.8438
0.1235,0.84528
0.12375,0.833896
0.124,0.813996
0.12425,0.787781
0.1245,0.747549
0.12475,0.713497
0.125,0.675715
0.12525,0.632317
0.1255,0.587514
0.12575,0.561306
0.126,0.530812
0.12625,0.507926
0.1265,0.495306
0.12675,0.493335
0.127,0.500486
0.12725,0.51382
0.1275,0.5229
0.12775,0.549065
0.128,0.571713
0.12825,0.592714
0.1285,0.609084
0.12875,0.623265
0.129,0.637216
0.12925,0.633326
0.1295,0.625223
0.12975,0.619469
0.13,0.602565
0.13025,0.586777
0.1305,0.558503
0.13075,0.54039
0.131,0.524942
0.13125,0.509325
0.1315,0.508894
0.13175,0.511374
0.132,0.517736
0.13225,0.542031
0.1325,0.565445
0.13275,0.599472
0.133,0.642611
0.13325,0.68021
0.1335,0.718875
0.13375,0.764048
0.134,0.802472
0.13425,0.837122
0.1345,0.85262
0.13475,0.875825
0.135,0.883747
0.13525,0.881242
0.1355,0.869957
0.13575,0.858591
0.136,0.842332
0.13625,0.817684
0.1365,0.794317
0.13675,0.777724
0.137,0.760512
0.13725,0.754614
0.1375,0.747632
0.13775,0.7496
0.138,0.766859
0.13825,0.775917
0.1385,0.794033
0.13875,0.814809
0.139,0.837747
0.13925,0.862136
0.1395,0.877606
0.13975,0.881826
0.14,0.881618
0.14025,0.881977
0.1405,0.865175
0.14075,0.83638
0.141,0.810132
0.14125,0.774575
0.1415,0.734731
0.14175,0.68873
0.142,0.643351
0.14225,0.607751
0.1425,0.575022
0.14275,0.548048
0.143,0.532033
0.14325,0.515479
0.1435,0.519104
0.14375,0.528201
0.144,0.537824
0.14425,0.551429
0.1445,0.575589
0.14475,0.594085
0.145,0.620735
0.14525,0.637735
0.1455,0.640586
0.14575,0.648062
0.146,0.653356
0.14625,0.642816
0.1465,0.629922
0.14675,0.60742
0.147,0.58751
0.14725,0.568547
0.1475,0.548592
0.14775,0.528305
0.148,0.514423
0.14825,0.511006
0.1485,0.517917
0.14875,0.533555
0.149,0.549057
0.14925,0.578811
0.1495,0.617635
0.14975,0.647405
0.15,0.695135
0.15025,0.731664
0.1505,0.778746
0.15075,0.803802
0.151,0.839501
0.15125,0.860908
0.1515,0.868477
0.15175,0.87051
0.152,0.870482
0.15225,0.861462
0.1525,0.835424
0.15275,0.819688
0.153,0.793999
0.15325,0.777234
0.1535,0.760872
0.15375,0.738438
0.154,0.729921
0.15425,0.736607
0.1545,0.738368
0.15475,0.751119
0.155,0.759898
0.15525,0.778279
0.1555,0.800035
0.15575,0.820651
0.156,0.835492
0.15625,0.851973
0.1565,0.852257
0.15675,0.855765
0.157,0.84098
0.15725,0.822754
0.1575,0.799898
0.15775,0.763351
0.158,0.72333
0.15825,0.675685
0.1585,0.63322
0.15875,0.59444
0.159,0.559035
0.15925,0.522306
0.1595,0.499526
0.15975,0.486392
0.16,0.479803
0.16025,0.472224
0.1605,0.48284
0.16075,0.499561
0.161,0.513921
0.16125,0.529133
0.1615,0.558216
0.16175,0.575998
0.162,0.586189
0.16225,0.59471
0.1625,0.594935
0.16275,0.591147
0.163,0.575842
0.16325,0.565645
0.1635,0.544086
0.16375,0.520245
0.164,0.499076
0.16425,0.478453
0.1645,0.45993
0.16475,0.450557
0.165,0.444288
0.16525,0.452679
0.1655,0.463324
0.16575,0.484608
0.166,0.514691
0.16625,0.550157
0.1665,0.594321
0.16675,0.636417
0.167,0.676721
0.16725,0.707267
0.1675,0.742007
0.16775,0.761563
0.168,0.7792
0.16825,0.795276
0.1685,0.785937
0.16875,0.786427
0.169,0.765155
0.16925,0.751316
0.1695,0.726521
0.16975,0.704586
0.17,0.678433
0.17025,0.659223
0.1705,0.652333
0.17075,0.641726
0.171,0.638741
0.17125,0.641744
0.1715,0.652824
0.17175,0.67466
0.172,0.691887
0.17225,0.706881
0.1725,0.726483
0.17275,0.744815
0.173,0.750564
0.17325,0.75815
0.1735,0.74933
0.17375,0.73895
0.174,0.706233
0.17425,0.67884
0.1745,0.638788
0.17475,0.597437
0.175,0.552926
0.17525,0.51105
0.1755,0.473386
0.17575,0.435534
0.176,0.400172
0.17625,0.383618
0.1765,0.360561
0.17675,0.360642
0.177,0.357863
0.17725,0.370609
0.1775,0.378704
0.17775,0.400875
0.178,0.419911
0.17825,0.432683
0.1785,0.457324
0.17875,0.461979
0.179,0.466344
0.17925,0.471608
0.1795,0.463208
0.17975,0.444224
0.18,0.428033
0.18025,0.40921
0.1805,0.383952
0.18075,0.358222
0.181,0.340054
0.18125,0.326089
0.1815,0.311277
0.18175,0.31451
0.182,0.322205
0.18225,0.331195
0.1825,0.357305
0.18275,0.388326
0.183,0.42923
0.18325,0.468785
0.1835,0.500091
0.18375,0.544648
0.184,0.578818
0.18425,0.602836
0.1845,0.622355
0.18475,0.637321
0.185,0.63947
0.18525,0.636027
0.1855,0.632178
0.18575,0.608263
0.186,0.592108
0.18625,0.561867
0.1865,0.536755
0.18675,0.523801
0.187,0.503211
0.18725,0.48962
0.1875,0.482163
0.18775,0.481809
0.188,0.487943
0.18825,0.505386
0.1885,0.517534
0.18875,0.539109
0.189,0.556721
0.18925,0.574057
0.1895,0.584406
0.18975,0.5854
0.19,0.588814
0.19025,0.579332
0.1905,0.563687
0.19075,0.536535
0.191,0.501894
0.19125,0.45931
0.1915,0.413308
0.19175,0.376361
0.192,0.327034
0.19225,0.288977
0.1925,0.252003
0.19275,0.224202
0.193,0.195726
0.19325,0.190648
0.1935,0.186264
0.19375,0.188728
0.194,0.199841
0.19425,0.207401
0.1945,0.223922
0.19475,0.24141
0.195,0.261572
0.19525,0.277729
0.1955,0.285548
0.19575,0.28793
0.196,0.287962
0.19625,0.268559
0.1965,0.259228
0.19675,0.234961
0.197,0.216587
0.19725,0.189279
0.1975,0.159997
0.19775,0.148806
0.198,0.132369
0.19825,0.12152
0.1985,0.122559
0.19875,0.136195
0.199,0.151158
0.19925,0.175929
0.1995,0.21246
0.19975,0.246852
0.2,0.287565
0.20025,0.321348
0.2005,0.365896
0.20075,0.395821
0.201,0.421418
0.20125,0.434786
0.2015,0.447309
0.20175,0.443894
0.202,0.440197
0.20225,0.42451
0.2025,0.402522
0.20275,0.380429
0.203,0.355278
0.20325,0.335719
0.2035,0.318206
0.20375,0.299906
0.204,0.283773
0.20425,0.278815
0.2045,0.2827
0.20475,0.297017
0.205,0.303427
0.20525,0.327236
0.2055,0.341221
0.20575,0.364454
0.206,0.376495
0.20625,0.383474
0.2065,0.387119
0.20675,0.385777
0.207,0.373078
0.20725,0.344471
0.2075,0.315514
0.20775,0.28275
0.208,0.240905
0.20825,0.199376
0.2085,0.149484
0.20875,0.107464
0.209,0.0695767
0.20925,0.0362704
0.2095,0.0107866
0.20975,-0.0155419
0.21,-0.0250413
0.21025,-0.0233434
0.2105,-0.0184977
0.21075,-0.00326607
0.211,0.00494816
0.21125,0.0218196
0.2115,0.0481757
0.21175,0.0557977
0.212,0.0769687
0.21225,0.0827287
0.2125,0.0781183
0.21275,0.0768821
0.213,0.0565055
0.21325,0.0460578
0.2135,0.0213295
0.21375,-0.00445674
0.214,-0.0263553
0.21425,-0.047824
0.2145,-0.0694724
0.21475,-0.0785335
0.215,-0.0905761
0.21525,-0.0824004
0.2155,-0.0670605
0.21575,-0.0500715
0.216,-0.0180056
0.21625,0.0124186
0.2165,0.0463117
0.21675,0.0925907
0.217,0.125344
0.21725,0.166785
0.2175,0.190737
0.21775,0.217494
0.218,0.232274
0.21825,2.43E-01
0.2185,0.23594
0.21875,0.225687
0.219,0.211581
0.21925,0.187597
0.2195,0.162905
0.21975,0.145055
0.22,0.120855
0.22025,0.0967102
0.2205,0.0899143
0.22075,0.0738254
0.221,0.072157
0.22125,0.0780827
0.2215,0.0942551
0.22175,0.102204
0.222,0.127815
0.22225,0.145571
0.2225,0.160401
0.22275,0.169896
0.223,0.184277
0.22325,0.183702
0.2235,0.179344
0.22375,0.155314
0.224,0.136267
0.22425,0.102716
0.2245,0.0606435
0.22475,0.0209974
0.225,-0.0220464
0.22525,-0.0675105
0.2255,-0.107748
0.22575,-0.147628
0.226,-0.177907
0.22625,-0.200962
0.2265,-0.218315
0.22675,-0.227788
0.227,-0.223192
0.22725,-0.211662
0.2275,-0.203287
0.22775,-0.181675
0.228,-0.167175
0.22825,-0.149411
0.2285,-0.13229
0.22875,-0.124098
0.229,-0.119297
0.22925,-0.115949
0.2295,-0.127889
0.22975,-0.144687
0.23,-0.166003
0.23025,-0.179302
0.2305,-0.204891
0.23075,-0.230427
0.231,-0.248999
0.23125,-0.265873
0.2315,-0.277333
0.23175,-0.274062
0.232,-0.270383
0.23225,-0.253359
0.2325,-0.232805
0.23275,-0.197373
0.233,-0.168688
0.23325,-0.121554
0.2335,-0.083359
0.23375,-0.0504082
0.234,-0.0151802
0.23425,0.0159502
0.2345,0.0331816
0.23475,0.0554571
0.235,0.0523821
0.23525,0.0551058
0.2355,0.0366067
0.23575,0.0260936
0.236,0.00285842
0.23625,-0.0260477
0.2365,-0.0432304
0.23675,-0.0682833
0.237,-0.0833606
0.23725,-0.0951212
0.2375,-0.103849
0.23775,-0.100071
0.238,-0.0924401
0.23825,-0.0786695
0.2385,-0.0663194
0.23875,-0.0440941
0.239,-0.0281373
0.23925,-0.0072048
0.2395,0.00163152
0.23975,0.00929615
0.24,0.00618911
0.24025,0.00566943
0.2405,-0.0202863
0.24075,-0.0413586
0.241,-0.0737754
0.24125,-0.110581
0.2415,-0.156878
0.24175,-0.197673
0.242,-0.248827
0.24225,-0.282745
0.2425,-0.319358
0.24275,-0.344631
0.243,-0.368977
0.24325,-0.384214
0.2435,-0.385191
0.24375,-0.375373
0.244,-0.37085
0.24425,-0.354445
0.2445,-0.330797
0.24475,-0.317379
0.245,-0.299123
0.24525,-0.280243
0.2455,-0.273966
0.24575,-0.266752
0.246,-0.272647
0.24625,-0.276199
0.2465,-0.29651
0.24675,-0.317071
0.247,-0.338588
0.24725,-0.355487
0.2475,-0.379863
0.24775,-0.402002
0.248,-0.409681
0.24825,-0.415203
0.2485,-0.410922
0.24875,-0.406201
0.249,-0.381069
0.24925,-0.354282
0.2495,-0.322507
0.24975,-0.281419
0.25,-0.240196
0.25025,-0.201095
0.2505,-0.162593
0.25075,-0.130833
0.251,-0.0998642
0.25125,-0.0860267
0.2515,-0.0708248
0.25175,-0.0736753
0.252,-0.0805882
0.25225,-0.0925445
0.2525,-0.106294
0.25275,-0.129429
0.253,-0.146936
0.25325,-0.169395
0.2535,-0.195684
0.25375,-0.200722
0.254,-0.218706
0.25425,-0.218904
0.2545,-0.215734
0.25475,-0.20539
0.255,-0.19146
0.25525,-0.170299
0.2555,-0.147813
0.25575,-0.132192
0.256,-0.108137
0.25625,-0.100734
0.2565,-0.0932048
0.25675,-0.100617
0.257,-0.102265
0.25725,-0.121151
0.2575,-0.153279
0.25775,-0.191539
0.258,-0.229647
0.25825,-0.270693
0.2585,-0.313782
0.25875,-0.350061
0.259,-0.386687
0.25925,-0.426681
0.2595,-0.445376
0.25975,-0.460449
0.26,-0.475085
0.26025,-0.475437
0.2605,-0.465382
0.26075,-0.445791
0.261,-0.428545
0.26125,-0.405274
0.2615,-0.386781
0.26175,-0.374777
0.262,-0.355103
0.26225,-0.350473
0.2625,-0.347847
0.26275,-0.347115
0.263,-0.354019
0.26325,-0.378559
0.2635,-0.395589
0.26375,-0.412562
0.264,-0.437025
0.26425,-0.461103
0.2645,-0.468123
0.26475,-0.482725
0.265,-0.483782
0.26525,-0.477703
0.2655,-0.456747
0.26575,-0.436699
0.266,-0.4024
0.26625,-0.371818
0.2665,-0.3309
0.26675,-0.28391
0.267,-0.241361
0.26725,-0.207352
0.2675,-0.175446
0.26775,-0.148838
0.268,-0.132315
0.26825,-0.123647
0.2685,-0.114412
0.26875,-0.127027
0.269,-0.13604
0.26925,-0.160657
0.2695,-0.18251
0.26975,-0.200283
0.27,-0.219405
0.27025,-0.231249
0.2705,-0.244112
0.27075,-0.251419
0.271,-0.248086
0.27125,-0.24147
0.2715,-0.228343
0.27175,-0.214894
0.272,-0.193278
0.27225,-0.166829
0.2725,-0.149708
0.27275,-0.129278
0.273,-0.12371
0.27325,-0.114202
0.2735,-0.122324
0.27375,-0.133433
0.274,-0.155448
0.27425,-0.185724
0.2745,-0.21817
0.27475,-0.252849
0.275,-0.302897
0.27525,-0.3371
0.2755,-0.383798
0.27575,-0.41269
0.276,-0.44693
0.27625,-0.459246
0.2765,-0.480223
0.27675,-0.481156
0.277,-0.471761
0.27725,-0.460217
0.2775,-0.445467
0.27775,-0.429513
0.278,-0.40114
0.27825,-0.382271
0.2785,-0.368456
0.27875,-0.355712
0.279,-0.34363
0.27925,-0.345248
0.2795,-0.342685
0.27975,-0.357484
0.28,-0.368357
0.28025,-0.394825
0.2805,-0.416787
0.28075,-0.434921
0.281,-0.446394
0.28125,-0.461878
0.2815,-0.467457
0.28175,-0.460852
0.282,-0.458687
0.28225,-0.433329
0.2825,-0.403853
0.28275,-0.378321
0.283,-0.333792
0.28325,-0.295536
0.2835,-0.247637
0.28375,-0.21073
0.284,-0.173693
0.28425,-0.136979
0.2845,-0.113308
0.28475,-0.0984931
0.285,-0.0903167
0.28525,-0.0859493
0.2855,-0.0965947
0.28575,-0.113336
0.286,-0.127454
0.28625,-0.148933
0.2865,-0.166499
0.28675,-0.188432
0.287,-0.198783
0.28725,-0.204551
0.2875,-0.212541
0.28775,-0.201839
0.288,-0.192094
0.28825,-0.178683
0.2885,-0.162997
0.28875,-0.132748
0.289,-0.118038
0.28925,-0.0928374
0.2895,-0.0819049
0.28975,-0.0675737
0.29,-0.0701824
0.29025,-0.0734277
0.2905,-0.0857458
0.29075,-0.110291
0.291,-0.140069
0.29125,-0.174512
0.2915,-0.210975
0.29175,-0.255888
0.292,-0.292271
0.29225,-0.33222
0.2925,-0.361157
0.29275,-0.385677
0.293,-0.405039
0.29325,-0.415762
0.2935,-0.417842
0.29375,-0.405568
0.294,-0.393722
0.29425,-0.376981
0.2945,-0.349524
0.29475,-0.331748
0.295,-0.30363
0.29525,-0.286747
0.2955,-0.275604
0.29575,-0.271488
0.296,-0.270841
0.29625,-0.274693
0.2965,-0.281282
0.29675,-0.298332
0.297,-0.31936
0.29725,-0.339554
0.2975,-0.358678
0.29775,-0.373345
0.298,-0.378666
0.29825,-0.383192
0.2985,-0.382284
0.29875,-0.367126
0.299,-0.346673
0.29925,-0.317131
0.2995,-0.275195
0.29975,-0.22961
0.3,-0.191397
0.30025,-0.149281
0.3005,-0.102152
0.30075,-0.0650663
0.301,-0.0406277
0.30125,-0.0182847
0.3015,0.0032797
0.30175,0.00156868
0.302,-0.00182384
0.30225,-0.00522452
0.3025,-0.0207202
0.30275,-0.0419743
0.303,-0.0583258
0.30325,-0.0739563
0.3035,-0.0926693
0.30375,-0.11017
0.304,-0.112092
0.30425,-0.109415
0.3045,-0.101937
0.30475,-0.0916514
0.305,-0.0719011
0.30525,-0.0463665
0.3055,-0.025511
0.30575,-0.00418004
0.306,0.01209
0.30625,0.0280106
0.3065,0.0386505
0.30675,0.0339669
0.307,0.0282017
0.30725,0.00899282
0.3075,-0.00805321
0.30775,-0.0406
0.308,-0.0751893
0.30825,-0.116914
0.3085,-0.156082
0.30875,-0.198541
0.309,-0.229061
0.30925,-0.267482
0.3095,-0.287225
0.30975,-0.295486
0.31,-0.301974
0.31025,-0.305246
0.3105,-0.287674
0.31075,-0.27795
0.311,-0.25112
0.31125,-0.23111
0.3115,-0.207812
0.31175,-0.186235
0.312,-0.165737
0.31225,-0.157384
0.3125,-0.147265
0.31275,-0.152524
0.313,-0.158097
0.31325,-0.171093
0.3135,-0.186949
0.31375,-0.215475
0.314,-0.232431
0.31425,-0.249227
0.3145,-0.263418
0.31475,-0.269762
0.315,-0.269803
0.31525,-0.253492
0.3155,-0.239473
0.31575,-0.219106
0.316,-0.186134
0.31625,-0.137937
0.3165,-0.105049
0.31675,-0.0536915
0.317,-0.0106238
0.31725,0.0248015
0.3175,0.0588503
0.31775,0.0932146
0.318,0.111421
0.31825,0.119041
0.3185,0.124549
0.31875,0.116893
0.319,0.111212
0.31925,0.0981523
0.3195,0.0784383
0.31975,0.0525581
0.32,0.034575
0.32025,0.0189475
0.3205,0.0151133
0.32075,0.00868067
0.321,0.00818914
0.32125,0.0218251
0.3215,0.035694
0.32175,0.0606806
0.322,0.0828817
0.32225,0.106074
0.3225,0.127632
0.32275,0.139012
0.323,0.152341
0.32325,0.162465
0.3235,0.155351
0.32375,0.152412
0.324,0.12739
0.32425,0.105408
0.3245,0.064945
0.32475,0.0285068
0.325,-0.00628526
0.32525,-0.0538113
0.3255,-0.0883148
0.32575,-0.121022
0.326,-0.152462
0.32625,-0.167448
0.3265,-0.176201
0.32675,-0.182549
0.327,-0.172909
0.32725,-0.160416
0.3275,-0.14803
0.32775,-0.118538
0.328,-0.101444
0.32825,-0.0723589
0.3285,-0.0618341
0.32875,-0.0410421
0.329,-0.028838
0.32925,-0.0328965
0.3295,-0.0355479
0.32975,-0.0395505
0.33,-0.0631049
0.33025,-0.0777688
0.3305,-0.0960025
0.33075,-0.115864
0.331,-0.136573
0.33125,-0.143682
0.3315,-0.152606
0.33175,-0.14418
0.332,-0.137173
0.33225,-0.110394
0.3325,-0.0808059
0.33275,-0.0469176
0.333,-0.0135349
0.33325,0.0370132
0.3335,0.0751359
0.33375,0.119799
0.334,0.161487
0.33425,0.190829
0.3345,0.216417
0.33475,0.23449
0.335,0.2403
0.33525,0.242129
0.3355,0.229116
0.33575,0.217907
0.336,0.199633
0.33625,0.184358
0.3365,0.162844
0.33675,0.144561
0.337,0.129418
0.33725,0.124284
0.3375,0.123219
0.33775,0.132107
0.338,0.136477
0.33825,0.157416
0.3385,0.170622
0.33875,0.201133
0.339,0.219282
0.33925,0.239873
0.3395,0.255257
0.33975,0.272026
0.34,0.271162
0.34025,0.265221
0.3405,0.253226
